C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_053.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_053.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_053.jpg,0,0.7425352,0,3.773674
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_123.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_123.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_123.jpg,0,0.9282889,0,4.370209
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_190.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_190.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_190.jpg,0,1,0,5.060886
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_259.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_259.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_259.jpg,-0.1,1,0,5.984404
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_328.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_328.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_328.jpg,-0.25,1,0,6.662669
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_397.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_397.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_397.jpg,-0.45,1,0,7.542899
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_466.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_466.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_466.jpg,-0.6000001,1,0,8.182747
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_537.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_537.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_537.jpg,0,1,0,9.014254
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_603.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_603.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_603.jpg,0,1,0,9.6783
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_671.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_671.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_671.jpg,-0.1,1,0,10.34449
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_741.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_741.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_741.jpg,-0.3,1,0,11.2063
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_810.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_810.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_810.jpg,-0.45,1,0,11.92546
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_880.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_880.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_880.jpg,-0.6500001,1,0,12.71042
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_01_948.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_01_948.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_01_948.jpg,-0.8000001,1,0,13.0771
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_017.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_017.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_017.jpg,-1,1,0,13.79846
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_086.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_086.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_086.jpg,0,1,0,14.3845
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_155.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_155.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_155.jpg,0,1,0,15.1224
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_224.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_224.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_224.jpg,0,1,0,15.70858
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_293.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_293.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_293.jpg,0,1,0,16.56352
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_363.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_363.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_363.jpg,0.15,1,0,17.06921
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_432.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_432.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_432.jpg,0,1,0,17.82071
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_500.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_500.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_500.jpg,0,1,0,18.64594
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_571.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_571.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_571.jpg,0,1,0,19.11784
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_640.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_640.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_640.jpg,-0.05,1,0,19.9451
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_707.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_707.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_707.jpg,-0.2,1,0,20.63745
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_776.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_776.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_776.jpg,-0.4,1,0,21.35333
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_842.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_842.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_842.jpg,0,0.8391256,0,21.82812
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_914.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_914.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_914.jpg,0,0.6012115,0,22.34807
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_02_984.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_02_984.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_02_984.jpg,0,0.4156615,0,22.63559
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_051.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_051.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_051.jpg,0,0.2410782,0,22.69434
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_122.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_122.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_122.jpg,-0.2,0.0008610319,0,22.62065
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_192.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_192.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_192.jpg,-0.35,0,0,22.46058
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_261.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_261.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_261.jpg,-0.5500001,0,0,22.15109
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_330.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_330.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_330.jpg,0,0,0,21.96777
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_400.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_400.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_400.jpg,0,0,0,21.78027
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_468.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_468.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_468.jpg,-0.1,0,0,21.66844
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_534.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_534.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_534.jpg,0,0,0,21.49373
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_602.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_602.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_602.jpg,0,0,0,21.32664
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_672.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_672.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_672.jpg,0,0,0,21.25463
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_742.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_742.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_742.jpg,-0.15,0,0,21.10337
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_811.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_811.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_811.jpg,-0.3,0,0,20.79116
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_879.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_879.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_879.jpg,-0.5000001,0,0,20.51845
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_03_948.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_03_948.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_03_948.jpg,0,0,0,20.51194
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_019.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_019.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_019.jpg,0,0,0,20.36292
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_086.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_086.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_086.jpg,-0.1,0,0,19.93474
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_155.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_155.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_155.jpg,-0.3,0,0,19.73588
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_225.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_225.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_225.jpg,0,0,0,19.95436
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_294.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_294.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_294.jpg,0,0,0,19.80093
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_363.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_363.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_363.jpg,0,0,0,19.30137
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_431.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_431.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_431.jpg,0,0,0,19.57658
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_501.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_501.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_501.jpg,0,0.2203251,0,19.49508
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_569.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_569.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_569.jpg,0,0.398622,0,19.25564
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_638.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_638.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_638.jpg,0,0.6312576,0,19.65194
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_706.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_706.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_706.jpg,-0.15,0.8134622,0,20.27045
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_776.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_776.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_776.jpg,-0.35,1,0,20.92165
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_847.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_847.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_847.jpg,-0.5000001,1,0,21.3484
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_918.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_918.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_918.jpg,0,1,0,22.13002
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_04_988.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_04_988.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_04_988.jpg,0,1,0,22.75634
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_059.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_059.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_059.jpg,-0.1,1,0,23.53078
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_128.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_128.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_128.jpg,-0.25,1,0,24.08496
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_199.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_199.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_199.jpg,-0.45,1,0,24.76917
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_269.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_269.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_269.jpg,0,1,0,25.25789
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_338.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_338.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_338.jpg,0,1,0,25.99731
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_408.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_408.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_408.jpg,0,1,0,26.56181
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_478.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_478.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_478.jpg,0,1,0,27.31423
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_548.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_548.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_548.jpg,0,1,0,27.87527
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_617.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_617.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_617.jpg,-0.1,1,0,28.61604
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_685.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_685.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_685.jpg,-0.25,1,0,29.14121
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_756.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_756.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_756.jpg,-0.45,1,0,29.76429
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_825.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_825.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_825.jpg,0,1,0,30.1851
C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\center_2024_02_10_20_39_05_894.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\left_2024_02_10_20_39_05_894.jpg,C:\Users\PC\Desktop\Work\Spark\Simulation Data\IMG\right_2024_02_10_20_39_05_894.jpg,0,1,0,30.18918
